drug,DEG,logFC
Pazopanib,ANXA2P2,-0.767456088747298
Pazopanib,FBXL5,-1.52542734146118
Pazopanib,TRIM8,0.767570944059462
Pazopanib,CDK5,-0.602244252250312
Pazopanib,C20orf195,-0.409177905037291
Pazopanib,MS4A12,1.32358032464981
Pazopanib,SIPA1L1,-0.652620403539566
Pazopanib,MDFIC,-1.39428049042111
Pazopanib,HMGXB3,0.418637973921639
Pazopanib,OXLD1,-0.438620624088106
Pazopanib,MYL6B,-0.833594912574401
Pazopanib,PPIF,1.0894977478754
Pazopanib,ACAP1,-0.730199609483991
Pazopanib,OAT,1.19902272451491
Pazopanib,STX6,0.727193122818358
Pazopanib,RPL10A,0.520782323110675
Pazopanib,TEX40,-0.409553834370206
Pazopanib,PARP12,-0.818987874757677
Pazopanib,IFRD1,1.18104729198274
Pazopanib,HP1BP3,0.642427864528842
Pazopanib,AKAP10,0.631067667688641
Pazopanib,HOXD1,1.38316292422158
Pazopanib,SLF2,-0.560846135729836
Pazopanib,DNAJB12,0.542558993612016
Pazopanib,EPRS,0.559880699430194
Pazopanib,C21orf91,0.580593739237108
Pazopanib,SOCS5,0.634846250216166
Pazopanib,TM7SF3,0.820048593339467
Pazopanib,PAGE4,-1.1051667304266
Pazopanib,MAFF,0.869527498881026
Pazopanib,RBM3,1.32680467196873
Pazopanib,DUSP3,-1.28961376916795
Pazopanib,ERAP1,1.1571756998698
Pazopanib,SIK1,1.80363223382405
Pazopanib,ODF1,-0.341172763279507
Pazopanib,GLS,1.14239832333156
Pazopanib,TRAPPC8,-0.810350349971227
Pazopanib,SCO2,-0.820041656494137
Pazopanib,FERMT1,1.20866069907234
Pazopanib,AKR1C1,1.7407523223332
Pazopanib,ICMT,-1.21868639900571
Pazopanib,MYT1,0.630449771881102
Pazopanib,IDH3G,-0.462055461747304
Pazopanib,UBA2,0.702858232316517
Pazopanib,TSPAN1,1.12523139090765
Pazopanib,MAGEL2,-0.496868496849423
Pazopanib,POM121L9P,-0.410996953646342
Pazopanib,DOCK4,1.20563496294476
Pazopanib,CNIH3,-0.647472832884106
Pazopanib,CUTC,-0.642452081044515
Pazopanib,PRM2,-0.384414570672171
Pazopanib,GTF3C4,0.61965548424494
Pazopanib,UBE2A,-1.03130217960902
Pazopanib,ZWILCH,-0.635855237642925
Pazopanib,ST3GAL4,0.541357375326614
Pazopanib,NEK2,-0.956781495185124
Pazopanib,STAP2,0.93746316432953
Pazopanib,NMRK1,-0.890814531417116
Pazopanib,CDR2,-0.657305229277835
Pazopanib,STOML1,-0.623515214238847
Pazopanib,LARP1,1.04987616766067
Pazopanib,SPINK5,1.55305405173983
Pazopanib,SLC48A1,0.572387859934853
Pazopanib,PCSK2,-0.899936959857034
Pazopanib,ITGAE,-0.489122402100331
Pazopanib,IL13,-0.480690587134588
Pazopanib,PSAP,0.984934943062913
Pazopanib,SNRPB,0.780179466520044
Pazopanib,NSUN5P1,-0.812806946890691
Pazopanib,IFT27,-0.65513177145095
Pazopanib,PDIA3,-1.05430202257065
Pazopanib,POLR3E,0.601492529823667
Pazopanib,UQCRQ,0.738677354086015
Pazopanib,HERC1,-0.522444821539377
Pazopanib,ZNF862,-0.524605819157193
Pazopanib,PLAT,1.49708039987655
Pazopanib,AKR1C3,2.36041380110241
Pazopanib,ACTL7B,-0.309499013991583
Pazopanib,GALT,-0.715504373822891
Pazopanib,OGT,1.06713808718182
Pazopanib,SLC7A11,1.39120257468451
Pazopanib,SELP,0.683289068085807
Pazopanib,PDZK1IP1,-1.29314282394591
Pazopanib,PRKCG,-0.364444295565286
Pazopanib,SH2D2A,0.667418144998098
Pazopanib,YBX3,0.94402124768212
Pazopanib,MARC2,-0.577846237591332
Pazopanib,ZNF33B,0.646078626314803
Pazopanib,HSPA9,0.6753303777604
Pazopanib,MKL1,-0.516491782097587
Pazopanib,RPS25,0.502223582494831
Pazopanib,FBLN2,0.745399543217244
Pazopanib,FAM86B1,-0.462645587467008
Pazopanib,LTB,-0.790897817838757
Pazopanib,PTGIS,1.24460758481707
Pazopanib,HSD17B12,0.810056300390335
Pazopanib,CDC42EP1,0.496809777759372
Pazopanib,TSKU,1.29344009785425
Pazopanib,SMAD7,1.1174963315328
Pazopanib,GAP43,-0.876589108081092
Pazopanib,SREBF2,-0.633578743253435
Pazopanib,HIVEP3,-0.343012049084622
Pazopanib,RPL13A,0.481708151953561
Pazopanib,TUT1,-0.422664727483475
Pazopanib,PDGFRA,1.55838833536421
Pazopanib,CCR2,-1.39322167351132
Pazopanib,FAM134B,1.07569276151203
Pazopanib,SCN1B,0.600268727257141
Pazopanib,NCL,0.787359033312112
Pazopanib,BICD1,0.732982930682958
Pazopanib,ZNF32,-0.587005518731614
Pazopanib,NUP88,-0.283133597601027
Pazopanib,FOCAD,-0.772591114044186
Pazopanib,APEX1,-0.6834112235478
Pazopanib,GGA3,-0.553285712287542
Pazopanib,GART,0.433675976026624
Pazopanib,ADRB3,-0.380951853025526
Pazopanib,PCTP,-0.838518159730092
Pazopanib,PREB,-0.825596525555563
Pazopanib,TRIM33,0.598965361004783
Pazopanib,SDPR,0.696820911907016
Pazopanib,GMNN,-0.385534740629654
Pazopanib,DOCK1,0.879069192068916
Pazopanib,ZNF274,-0.422860452107021
Pazopanib,TIPIN,-0.701065103212991
Pazopanib,NINL,0.739915904544643
Pazopanib,GNE,0.772599487077626
Pazopanib,RHOQ,0.673549635069711
Pazopanib,MAST1,-0.362919688224787
Pazopanib,PAK3,-0.807641069094336
Pazopanib,IL18,0.91031838031042
Pazopanib,FGFR1,1.20446623507
Pazopanib,AIM1,-1.65096643425169
Pazopanib,RBM39,0.726160265150523
Pazopanib,E2F5,0.813972666150051
Pazopanib,PGP,-0.350552144504726
Pazopanib,MAP7D3,-0.301610168956573
Pazopanib,INSL5,0.452036664599467
Pazopanib,HERPUD1,1.31533352533977
Pazopanib,CYP7A1,-0.791002245176406
Pazopanib,PLA2G16,-1.46624057633536
Pazopanib,PDLIM1,1.56071292786371
Pazopanib,SCNN1B,0.991607424758729
Pazopanib,ASPH,0.924818674723311
Pazopanib,NUAK1,1.03334050519126
Pazopanib,THBD,1.34620485419319
Pazopanib,CLCA1,0.921930341493515
Pazopanib,SNPH,-0.430969788914636
Pazopanib,PDE6A,0.292565782864889
Pazopanib,RAP1GDS1,-0.695855061213173
Pazopanib,RASGRP2,-0.645796974500018
Pazopanib,CACNA2D3,-0.803293727693101
Pazopanib,POLA2,-0.59723653679802
Pazopanib,NET1,0.612276701700126
Pazopanib,NR2E1,-0.412353898797715
Pazopanib,MELK,-0.761877911431444
Pazopanib,CTNNA2,-0.75747562873931
Pazopanib,ST8SIA5,0.462103940191723
Pazopanib,SPAG9,0.831133331571306
Pazopanib,ELOVL1,-0.783259232838946
Pazopanib,PDCL,0.452084478877847
Pazopanib,HMGA1,1.26175251461211
Pazopanib,DCTN4,0.727063400404795
Pazopanib,CRTC3,-0.667928102470579
Pazopanib,TRIM32,-0.683816001528784
Pazopanib,TXN,1.14501426333473
Pazopanib,CENPU,-1.03780596596854
Pazopanib,C14orf79,-0.463628218287515
Pazopanib,CDKN2A,-1.42057201408205
Pazopanib,DHDDS,-0.552341251146222
Pemetrexed,CXCR4,2.25281676591612
Pemetrexed,NDUFC1,1.62350799523148
Pemetrexed,CHMP6,1.3602310442457
Pemetrexed,MEST,-1.6774307232277
Pemetrexed,FKBP14,1.46232915859597
Pemetrexed,CHMP4A,-2.87300228137596
Pemetrexed,PCNA,-2.27762176476273
Pemetrexed,PEX1,-0.681769674899527
Pemetrexed,CCP110,1.1943633369371
Pemetrexed,PIN1,-1.45585791269938
Pemetrexed,CREG1,0.932737065296546
Pemetrexed,TMEM80,-0.64886169807584
Pemetrexed,UTP14A,-0.966311464122699
Pemetrexed,P3H3,0.669189887888291
Pemetrexed,MMP3,1.67471780028997
Pemetrexed,YWHAH,-1.13507925295363
Pemetrexed,PKI55,-0.614596895143098
Pemetrexed,MPO,-1.63157111523198
Pemetrexed,PCOLCE,1.2609492189744
Pemetrexed,SMURF1,-0.81880153394213
Pemetrexed,SCYL2,-0.884940956153122
Pemetrexed,NPR1,-0.915988463981477
Pemetrexed,KIAA0141,-0.648851385303572
Pemetrexed,AURKB,-1.36222237231685
Pemetrexed,YPEL1,0.892230856652353
Pemetrexed,HOXC6,2.16096164198483
Pemetrexed,GMPR2,-0.930256170385019
Pemetrexed,E2F5,-0.738005778368782
Pemetrexed,NBAS,0.638925472895305
Pemetrexed,SGCB,1.09939834183338
Pemetrexed,TOR1A,-0.726865932053211
Pemetrexed,ITFG1,1.39597364500457
Pemetrexed,EMC9,-0.6353014310201
Pemetrexed,SDC3,-1.0452495322508
Pemetrexed,UBA5,-0.749327070572797
Pemetrexed,SLC25A13,-1.3215194309459
Pemetrexed,ALDH9A1,0.865302300920673
Pemetrexed,NETO2,1.95458139625251
Pemetrexed,MRPL4,-0.661734160254983
Pemetrexed,GLS2,-1.13272956305859
Pemetrexed,TNP1,0.49251210455801
Pemetrexed,PPP2R2D,-0.478702348821302
Pemetrexed,CCNF,1.50195621976665
Pemetrexed,UNKL,0.644402419819551
Pemetrexed,CASP2,1.67092857173845
Pemetrexed,NOP56,-0.559996932160616
Pemetrexed,PAXBP1,-0.572150538949405
Pemetrexed,ERAL1,0.723491766873532
Pemetrexed,MAVS,-0.674601321126902
Pemetrexed,IRAK1,-1.19157541499418
Pemetrexed,ZNF264,1.00895717097264
Pemetrexed,FOXD1,0.953729891309552
Pemetrexed,SVIL,1.58765915562125
Pemetrexed,RAP1GAP,0.551522946825212
Pemetrexed,MYH10,-1.32868530236039
Pemetrexed,TOB1,1.33717934758055
Pemetrexed,RGSL1,0.311930871477313
Pemetrexed,FAN1,-0.59117815541286
Pemetrexed,ZNF764,0.600907077976302
Pemetrexed,CEP85,0.617776370516007
Pemetrexed,TANC2,-0.78037965297699
Pemetrexed,KLHL21,1.53096876424902
Pemetrexed,CETN3,0.877397462433458
Pemetrexed,AVP,0.314684652814681
Pemetrexed,RCN3,0.761498427858541
Pemetrexed,CDH18,-0.715148350771737
Pemetrexed,PRM2,0.48216075523227
Pemetrexed,THAP10,-0.517346068924548
Pemetrexed,MVD,0.489826618456378
Pemetrexed,STXBP6,-1.15562778360704
Pemetrexed,ETFA,-0.880302130007276
Pemetrexed,RIPK2,-0.919574471081003
Pemetrexed,CETP,-0.726768582474953
Pemetrexed,POLR1D,-1.07576072917264
Pemetrexed,TOP2A,-0.608776531967459
Pemetrexed,WBP1L,0.840731588064455
Pemetrexed,MMP8,-1.11953797293645
Pemetrexed,CXorf21,0.640921471165675
Pemetrexed,KDM4D,0.339061007780189
Pemetrexed,CLC,-1.73337465174058
Pemetrexed,LYPLA2,0.645311542585782
Pemetrexed,TFF1,1.95683115954493
Pemetrexed,LSM8,-0.916235643274641
Pemetrexed,IFI44,1.24009930386263
Pemetrexed,PTPN7,-0.506957507600972
Pemetrexed,RHCG,0.873240152994792
Pemetrexed,RNF31,-0.583778334598915
Pemetrexed,ZNF652,1.10580683222004
Pemetrexed,FERMT1,-1.02426341468213
Pemetrexed,COTL1,-1.15118940203797
Pemetrexed,TBL1X,1.5503224438312
Pemetrexed,GLTP,0.882547677731982
Pemetrexed,ATP8B4,-0.809232510772406
Pemetrexed,RCN1,1.20358620905409
Pemetrexed,SNAPC2,0.390286062278001
Pemetrexed,AUH,-0.723732349919336
Pemetrexed,DEFA4,-1.4627649269852
Pemetrexed,C1QB,-1.52948426265343
Pemetrexed,PLEKHA6,-0.429134331497491
Pemetrexed,AVEN,-0.738448559069166
Pemetrexed,DESI2,0.67433039814818
Pemetrexed,PANK2,-0.856466050241505
Pemetrexed,ABCE1,0.555763599919342
Pemetrexed,LRRFIP2,0.550646206911875
Pemetrexed,MBD4,-0.438889755922204
Pemetrexed,VWA7,0.268808224621942
Pemetrexed,ZBTB10,-0.930813541599347
Pemetrexed,HSPA12A,-0.841726630341774
Pemetrexed,MLF1,1.43375995579888
Pemetrexed,FGF17,0.438000828612086
Pemetrexed,EIF2S1,0.616178961361154
Pemetrexed,ACSL3,-1.09694911919388
Pemetrexed,CEACAM8,-1.43802782601001
Pemetrexed,UBA2,-0.752891755571554
Pemetrexed,C14orf132,-0.988234688253963
Pemetrexed,ELK3,1.28330391294816
Pemetrexed,GPATCH3,0.402913720000024
Pemetrexed,XYLT2,0.592780576032754
Pemetrexed,MAGEA1,0.960319411520866
Pemetrexed,PAWR,-0.849477300456924
Pemetrexed,ATRAID,0.584308923459523
Pemetrexed,PHF1,0.639873827204985
Pemetrexed,EPHX3,0.75750489328422
Pemetrexed,MYCNOS,0.333217990164664
Pemetrexed,EXOSC9,0.958525451959351
Pemetrexed,USP7,0.514303997451185
Pemetrexed,ACSBG1,-0.818728788226261
Pemetrexed,CENPO,0.295901069454119
Pemetrexed,DAZL,0.594024693264681
Pemetrexed,UBE3B,0.795118635775998
Pemetrexed,RIDA,-0.989524981554815
Pemetrexed,OXCT2,0.424331898782768
Pemetrexed,GCAT,0.568419807097491
Pemetrexed,TNFAIP6,1.32223868370056
Pemetrexed,ZNF277,-0.955442208869784
Pemetrexed,LRP3,0.485427632051356
Pemetrexed,CLCN3,0.853045837551937
Pemetrexed,LSM7,-0.670115583083213
Pemetrexed,SYNC,0.635438129013657
Pemetrexed,LCT,0.37046504020691
Pemetrexed,ACIN1,-0.640036143508611
Pemetrexed,MFAP3,0.468783645068897
Pemetrexed,DOCK6,-0.567365506116083
Pemetrexed,FZD3,-0.666742715181089
Pemetrexed,STRA6,-0.541991575091493
Pemetrexed,PEX7,-0.499972259297089
Pemetrexed,GAPDH,-0.41632204429776
Pemetrexed,PPP1R15A,-1.06957921327329
Pemetrexed,COL6A2,1.36296181117787
Pemetrexed,BBS9,0.466662051630954
Pemetrexed,MTA2,0.370416379442407
Pemetrexed,PRMT3,-0.617360386193967
Pemetrexed,CDS2,-0.667393675037456
Pemetrexed,KIAA0907,-0.463718157188565
Pemetrexed,SP100,-0.751288217656753
Pemetrexed,ADCY9,1.32830595970154
Pemetrexed,YWHAE,0.867013024348836
Pemetrexed,NTSR1,0.353272849438238
Pemetrexed,RAC1,0.724603162092322
Pemetrexed,ZNF33B,-0.629075115802244
Pemetrexed,ACTL7B,0.371465869978364
Pemetrexed,HOXC10,1.24134142959819
Pemetrexed,NEDD8,-0.793226391661395
Pemetrexed,THAP3,0.335932998096243
Pemetrexed,DRAP1,0.54939110138837
Pemetrexed,SLC35A3,0.868918891046563
Pemetrexed,TINF2,-0.470600160897946
Pemetrexed,SYNGR4,0.356904623555203
Pemetrexed,FABP4,-2.17545722512638
Pemetrexed,SPRR2B,1.03906873394461
Pemetrexed,TMEM230,-0.934910517112887
Pemetrexed,PCDHB13,0.404687605652155
Pemetrexed,CDCA3,0.467791136573344
Pemetrexed,ULBP2,0.380726220561008
Pemetrexed,S100A2,1.52319977184137
Pemetrexed,AP1G2,-0.727599359026139
Pemetrexed,THEM6,-0.860635785495535
Pemetrexed,STAT1,-1.02685459922342
Pemetrexed,RBM17,0.41500105109869
Pemetrexed,KIAA1109,0.774283423143272
Pemetrexed,SLC23A2,-0.806849591872268
Pemetrexed,ZPBP,0.338326664531932
Pemetrexed,NCOA3,-0.756876272313735
Pemetrexed,PSME4,0.918023791967651
Pemetrexed,REL,0.67385477178237
Pemetrexed,IFRD1,-1.0598297586628
Pemetrexed,TJP3,0.560217230927707
Pemetrexed,ASAP2,0.999387605517517
Pemetrexed,TBCD,0.841738780339554
Pemetrexed,USP13,0.931661540386721
Pemetrexed,LRP8,1.00337286088981
Pemetrexed,ORC1,-0.841471054974723
Pemetrexed,EMSY,0.32230546427708
Pemetrexed,DUX4L8,0.2661928803313
Pemetrexed,KIF5C,1.30239424051023
Pemetrexed,PHF20,0.776261334325751
Pemetrexed,RECQL5,0.389154247209137
Pemetrexed,MYL7,0.410986633861768
Pemetrexed,ZMYM5,-0.663328722411511
Pemetrexed,ZFAND1,-0.874841517093137
Pemetrexed,CCHCR1,0.44960349213843
Pemetrexed,UPK3A,0.389576009675569
Pemetrexed,FGF6,0.261511447382909
Pemetrexed,C1QA,-1.26254686654783
Pemetrexed,THRAP3,0.384654320922549
Pemetrexed,PIK3R3,0.377987295973536
Pemetrexed,KAT2B,-0.862995236527685
Pemetrexed,ALOX5AP,-1.43676565675175
Pemetrexed,PGPEP1,0.523899508457561
Pemetrexed,SCN1B,-0.529691177255967
Pemetrexed,TRAPPC10,-0.515489082710419
Pemetrexed,CCDC70,0.25609713909673
Pemetrexed,RNF185,0.337205947614183
Pemetrexed,SMCP,0.362758257809806
Pemetrexed,SNX27,-0.483965401555979
Pemetrexed,MAPKAPK2,-0.885022238189096
Pemetrexed,TRIP12,0.573521805744547
Pemetrexed,CPNE1,0.869517410502722
Pemetrexed,FCN2,-0.483449847090478
Pemetrexed,KDM3B,-0.702738743202355
Pemetrexed,CCDC57,0.301187496559292
Pemetrexed,MRS2,-0.564840840358361
Pemetrexed,PDE6D,-0.54744637713713
Pemetrexed,FKBP1A,-0.655163559259152
Pemetrexed,ARG1,-1.22550220582999
Pemetrexed,TTLL1,0.556589304232131
Pemetrexed,HECTD3,0.521165833753696
Pemetrexed,C6,-0.83431395362405
Pemetrexed,CDKAL1,0.508416671378942
Pemetrexed,PNMA1,1.26814404188418
Pemetrexed,SH2D1A,0.469642503588805
Pemetrexed,GORASP1,-0.536930584440046
Pemetrexed,GEMIN6,0.774760816611497
Pemetrexed,RAMP3,-0.869722296209896
Pemetrexed,BRD2,0.785350794885677
Pemetrexed,RAD51AP1,-1.16656799877391
Pemetrexed,PRRX1,1.00928292554968
Pemetrexed,FEV,0.371034304300946
Pemetrexed,CD101,-0.349356913099101
Pemetrexed,FBXL12,-0.92843840636459
Pemetrexed,SRRD,0.616059046165618
Pemetrexed,N4BP2L1,-0.41096043586731
Pemetrexed,ATP1B2,-0.926356773750457
Pemetrexed,RPS20,0.49756811179367
Pemetrexed,YTHDF1,0.767671776752847
Pemetrexed,BCAP31,-0.717696049634151
Pemetrexed,MAST2,0.808274128857782
Pemetrexed,DPP6,-0.542857717065253
Pemetrexed,FST,2.02477011961096
Pemetrexed,TTC37,-0.577803256464938
Pemetrexed,ALDH1B1,-0.711185441297646
Pemetrexed,DNAL4,0.35004305372051
Pemetrexed,HOOK2,0.940856012643554
Pemetrexed,OSBPL2,-0.65285795810176
Pemetrexed,POPDC3,1.05401425735623
Pemetrexed,BRD7P3,0.222586168962368
Pemetrexed,HERC6,0.812463870235518
Pemetrexed,RHPN1-AS1,0.282712627859678
Pemetrexed,DSN1,0.38248001827913
Pemetrexed,PRR34,0.369642547532626
Pemetrexed,REC8,-0.957443933860929
Pemetrexed,PRICKLE3,0.26376970609029
Pemetrexed,PRKAR1B,-0.504099018433512
Prednisone,CANT1,-1.91380695104599
Prednisone,TGFBR2,1.62822232757296
Prednisone,ITGA6,1.52328343391418
Prednisone,ZBTB48,-0.481471737793512
Prednisone,FNBP1L,1.19359098843166
Prednisone,DNAJB12,-0.451010903290343
Prednisone,CYP2R1,0.307992347649166
Prednisone,GNAS,-1.8392473765782
Prednisone,INHA,-0.40832482916968
Prednisone,CNN3,1.55561573675701
Prednisone,DDX3Y,-1.40076771123069
Prednisone,MAN2B2,-0.594913923740387
Prednisone,MCRS1,-0.532213258743282
Prednisone,JAG2,0.793090118680685
Prednisone,KAT8,-0.688723039627075
Prednisone,RASL11B,-0.818783284936632
Prednisone,DDX3X,0.767361766951419
Prednisone,WNT4,0.609367365496499
Prednisone,MAGOH,0.545551691736494
Prednisone,CORO1B,-0.692517318044394
Prednisone,TP53AIP1,0.326087369237625
Prednisone,SCP2,1.23418052707399
Prednisone,POLR2C,-0.532170970099311
Prednisone,TGFB1I1,-0.93506644453321
Prednisone,YBX2,-0.495825469493865
Prednisone,EIF1AY,-2.45674191883632
Prednisone,PKNOX1,-0.534061794621602
Prednisone,C16orf59,0.323002076148982
Prednisone,ZNF451,0.483088876519883
Prednisone,ZNF124,-0.590710934570857
Prednisone,PCDHA5,0.252017157418386
Prednisone,EML4,0.77346225976944
Prednisone,RAC1,-0.578509392057152
Prednisone,ZFY,-0.419476217882974
Prednisone,USP13,-0.871943191119603
Prednisone,OBSL1,-1.00745314189366
Prednisone,PSPC1,-0.68859371287482
Prednisone,KLF3-AS1,-0.588340840169359
Prednisone,SRSF1,0.662650382518768
Prednisone,EIF3M,0.641931727954317
Prednisone,EPAS1,0.700820713383813
Prednisone,GDI2,0.700524112156462
Prednisone,CECR5,0.670117664337161
Prednisone,SPAM1,-0.192222927297864
Prednisone,DDC,0.60421222618648
Prednisone,TMEM135,0.898737367561883
Prednisone,NLE1,0.447136116027831
Prednisone,KCNE4,-0.860328757762907
Prednisone,CHN2,-1.17063720737184
Prednisone,KCNJ1,-0.359388860634394
Prednisone,ARPC2,-0.547530473981585
Prednisone,GPM6A,-1.09708106304918
Prednisone,PCIF1,-0.361727711132593
Prednisone,FGFBP1,0.812710218770163
Prednisone,KIF16B,0.497677511828284
Prednisone,SREK1,0.511793828010558
Prednisone,HOXA10,0.629544562952857
Prednisone,ACADM,0.995783553804671
Prednisone,TFDP3,0.228669978891104
Prednisone,TUBB2A,1.57888397829873
Prednisone,GAS2L1,0.483093856062207
Prednisone,EBAG9,-0.503352344036103
Prednisone,CD36,1.32123038257871
Prednisone,CCSER2,-0.471306608404429
Prednisone,TBCD,-0.562016856670383
Prednisone,PGS1,-0.438994428089689
Prednisone,SGK2,0.341269527162825
Prednisone,ZNF3,-0.563282513618471
Prednisone,CHPF,-0.612724569865633
Prednisone,INPP5B,-0.473603265626093
Prednisone,TNFRSF10D,0.332208016940528
Prednisone,SIGMAR1,0.652785604340688
Prednisone,DEGS1,-1.17735189880644
Prednisone,BRD2,-0.918248404775343
Prednisone,CRYBB2,0.255831723553795
Prednisone,SERP1,0.606703390393939
Prednisone,GPR6,0.287826592581612
Prednisone,INHBB,0.967385768890379
Prednisone,SIRPA,1.01625202042716
Prednisone,USP9Y,-0.785216970103129
Prednisone,GDF15,-0.428221947806208
Prednisone,STAMBP,-0.606301569938658
Prednisone,UEVLD,0.349798509052823
Prednisone,CHM,0.388477286270687
Prednisone,BAG6,-0.650029093878611
Prednisone,ATP7A,0.525916979994094
Prednisone,SPEF1,0.330104643957955
Prednisone,ZBTB10,-0.754679717336381
Prednisone,NDUFV2,0.624599381855556
Prednisone,MFF,-0.641825972284588
Prednisone,YIPF5,0.44177623135703
Prednisone,LILRA5,0.31769780601774
Prednisone,DCP2,-0.631923421791624
Prednisone,NRTN,0.45631423337119
Prednisone,TMEM242,-0.407937501158032
Prednisone,TFG,-0.582227122783658
Prednisone,KLHL28,-0.310558242457255
Prednisone,LINC00599,-0.503920020375932
Prednisone,CAPZB,-0.641944605963568
Prednisone,TWIST1,1.01129799655506
Prednisone,DYNC1I1,-0.736431884765625
Prednisone,UBA3,0.519003190313069
Prednisone,PARP4,-0.639923390320369
Prednisone,CD96,-0.719799682072228
Prednisone,PLPPR3,0.410532832145692
Prednisone,TTTY15,-0.622369262150355
Prednisone,GTPBP8,-0.940255614689419
Prednisone,MEX3D,0.763584143774851
Prednisone,SYCP2,-0.584242924622126
Prednisone,TCF7L2,0.686532502514977
Prednisone,RBM22,-0.531916723932538
Prednisone,EPS15L1,-0.46600146463939
Prednisone,RIN2,1.00901983295168
Prednisone,AHCYL1,0.686285441262384
Prednisone,EHD1,-0.555525168350765
Prednisone,CACNG1,0.290483059201926
Prednisone,MICALL1,0.675328634466445
Prednisone,RAB1B,-0.574313502652305
Prednisone,C14orf93,-0.290826978002277
Prednisone,EIF4A3,-0.67228078671864
Prednisone,FBXO21,-1.07884486402784
Prednisone,STX10,0.44518109049116
Prednisone,ZBTB7B,0.249409394604822
Prednisone,KRT4,0.281225805623192
Prednisone,CUL4A,0.547872900962834
Prednisone,MINPP1,0.653795293399266
Prednisone,CDRT1,0.236949273518152
Prednisone,NFKB1,-0.55439338002886
Prednisone,GID4,-0.290593825067793
Prednisone,CNR1,-0.811840054818561
Prednisone,CHCHD3,0.558630534580777
Prednisone,RGR,0.215297438417162
Prednisone,PRDX2,1.14849992138999
Prednisone,ADCYAP1R1,0.19741645199912
Prednisone,NCALD,-0.760885162864413
Prednisone,AIP,-0.597876759937829
Prednisone,CD83,-0.689431139401024
Prednisone,TMEM177,0.380570418494085
Prednisone,PRR13,-0.481135821342466
Prednisone,RTN4,0.688715120724274
Prednisone,IMPA2,1.20010937963214
Prednisone,ILK,-0.637892406327378
Prednisone,EPM2A,-0.270820988927566
Prednisone,BCORL1,-0.366911498137884
Prednisone,GRK4,-0.309991640704018
Prednisone,HAUS7,0.473767144339428
Prednisone,GLTSCR1,-0.303316743033274
Prednisone,ZNF574,-0.354852655955726
Prednisone,ACRV1,-0.217767114298685
Prednisone,PSMC1,-0.452167429242818
Prednisone,KDM5D,-1.76810484613691
Prednisone,GTDC1,-0.464236693722861
Prednisone,LOC441601,-0.236104914120264
Prednisone,METTL22,-0.370384202684675
Prednisone,LOC81691,-0.540407456670487
Prednisone,AP1G1,-0.48318051270076
Prednisone,PACSIN3,1.11653427907399
Prednisone,LILRA3,0.401777253832137
Prednisone,SSTR2,-0.358644945280891
Prednisone,SMARCAL1,-0.33095490251268
Prednisone,SAP18,-0.630166087831767
Prednisone,ZMYM5,-0.509384155273438
Prednisone,NARS,0.595237868172783
Prednisone,RELA,-0.524875349657875
Prednisone,NEUROD1,-0.633834987027304
Prednisone,SPRY1,0.925947465215406
Prednisone,LRRC40,0.525586536952426
Prednisone,ARF3,-0.596008241176605
Prednisone,AK1,0.900805503981453
Prednisone,MED8,-0.322654363087243
Prednisone,PRKY,-0.446840904440197
Prednisone,TCF20,0.347916255678449
Prednisone,RABGGTB,0.792722092356004
Prednisone,FMO2,0.975006999953517
Prednisone,TCF3,0.415437614917757
Prednisone,NLRP2,0.77537258863449
Prednisone,SNAP91,-0.524960947036742
Prednisone,HGSNAT,-0.67547170434679
Prednisone,FAM46A,-1.13499366300446
Prednisone,BRF2,-0.407738988740105
Prednisone,FABP4,1.24732292039054
Prednisone,PLEKHF2,-0.675763428211212
Prednisone,SERPINA5,-1.00725129331861
Prednisone,WNT2,-0.561045253276826
Prednisone,ZNF286A,-0.235429649693624
